X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT,activity,subject_id,window_id
0.075,0.065,0.17,0.125,0.085,0.07,0.12,0.07,0.07,0.15,0.52,0.12,0.11,0.05,0.055,0.02,0.01,0.05,0.01,0.055,0.555,0.15,0.065,0.05,0.045,0.05,0.035,0.015,0.015,0.02,7.78032,-2.25979,-2.52485,49.7436,32.4138,35.8182,6.43957,7.59629,6.28656,0.532254,0.684434,0.577017,0.729557,0.827305,0.759617,0.548123,0.774748,0.773503,0.771431,0.768532,0.76481,0.760269,0.754914,0.74875,0.741785,0.734025,0.72548,0.716157,0.596483,0.843103,0.841749,0.839493,0.836338,0.832288,0.827346,0.821518,0.814811,0.807231,0.798787,0.789488,0.779343,0.575805,0.813876,0.812568,0.810391,0.807345,0.803435,0.798665,0.79304,0.786565,0.779248,0.771096,0.762119,0.752326,-0.286294,-0.058777,-0.122696,-0.181501,0.231326,-0.204124,15.2207,P,1623,1623:267
0.015,0.055,0.08,0.145,0.155,0.12,0.16,0.08,0.04,0.15,0.46,0.15,0.085,0.105,0.06,0.045,0.035,0.025,0.01,0.025,0.56,0.13,0.07,0.08,0.025,0.065,0.03,0.01,0.02,0.01,8.99104,-1.46458,-2.70205,44.5238,30.9524,35.2727,5.10893,6.46743,6.31806,0.435479,0.575378,0.561175,0.659909,0.758537,0.749116,0.523318,0.739687,0.738498,0.736519,0.733751,0.730198,0.725862,0.72075,0.714865,0.708215,0.700807,0.692648,0.683747,0.564779,0.798291,0.797008,0.794872,0.791885,0.78805,0.783371,0.777854,0.771503,0.764326,0.756331,0.747525,0.73792,0.574503,0.812034,0.81073,0.808557,0.805519,0.801618,0.796858,0.791245,0.784785,0.777485,0.769352,0.760395,0.750624,-0.217252,-0.180223,-0.0857177,-0.127851,0.160166,-0.153286,14.8504,P,1623,1623:268
0.035,0.08,0.165,0.125,0.095,0.095,0.13,0.095,0.06,0.12,0.47,0.145,0.12,0.085,0.045,0.05,0.035,0.005,0.02,0.025,0.5,0.065,0.09,0.115,0.095,0.08,0.03,0.0,0.005,0.02,7.79832,-1.54671,-1.6025,40.0,34.5614,37.6471,5.83423,6.15015,6.68176,0.480714,0.562511,0.571218,0.693335,0.750007,0.75579,0.526946,0.744815,0.743619,0.741626,0.738839,0.735261,0.730895,0.725747,0.719822,0.713126,0.705666,0.69745,0.688488,0.572389,0.809046,0.807747,0.805582,0.802555,0.798668,0.793926,0.788334,0.781897,0.774624,0.766521,0.757597,0.747862,0.570411,0.806251,0.804956,0.802799,0.799782,0.795908,0.791183,0.78561,0.779196,0.771947,0.763872,0.754979,0.745278,-0.229654,-0.110061,0.0593845,-0.132999,0.0567985,0.023106,14.0061,P,1623,1623:269
0.045,0.505,0.25,0.08,0.015,0.02,0.01,0.01,0.015,0.05,0.845,0.025,0.035,0.035,0.02,0.005,0.01,0.005,0.005,0.015,0.115,0.035,0.045,0.15,0.57,0.05,0.01,0.015,0.0,0.01,1.64246,-5.9448,4.10732,33.2759,29.3939,31.8033,3.42408,3.94567,3.67359,0.37907,0.435732,0.395851,0.615687,0.6601,0.629167,0.486667,0.687883,0.686778,0.684937,0.682363,0.679059,0.675027,0.670272,0.6648,0.658615,0.651726,0.644138,0.635861,0.530788,0.750245,0.74904,0.747033,0.744225,0.740621,0.736224,0.731038,0.72507,0.718325,0.71081,0.702535,0.693508,0.507475,0.717294,0.716141,0.714222,0.711538,0.708092,0.703888,0.69893,0.693224,0.686775,0.679591,0.671679,0.663048,-0.0773774,0.0279612,-0.556929,0.183122,-0.188516,-0.251984,11.3162,Q,1623,1623:270
0.0,0.755,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.095,0.865,0.035,0.0,0.0,0.0,0.0,-0.181959,-7.54524,6.23415,29.2308,29.2308,29.5455,0.295854,0.783503,0.691583,0.0313922,0.0764273,0.068693,0.177179,0.276455,0.262094,0.161663,0.228503,0.228136,0.227525,0.22667,0.225572,0.224233,0.222653,0.220835,0.218781,0.216493,0.213972,0.211223,0.370148,0.523188,0.522347,0.520947,0.51899,0.516476,0.51341,0.509794,0.505631,0.500928,0.495688,0.489917,0.483621,0.325104,0.459521,0.458783,0.457553,0.455834,0.453626,0.450933,0.447757,0.444101,0.43997,0.435367,0.430299,0.424769,0.412269,-0.332503,-0.968891,0.280908,0.296333,0.421392,9.87496,Q,1623,1623:271
0.0,0.785,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.055,0.925,0.015,0.0,0.0,0.0,0.0,-0.235577,-7.58756,6.19445,28.6765,28.5075,31.9672,0.249607,0.669718,0.495926,0.025521,0.0656734,0.051036,0.159753,0.256268,0.225911,0.134453,0.190043,0.189738,0.189229,0.188518,0.187605,0.186491,0.185178,0.183666,0.181957,0.180054,0.177958,0.175671,0.348519,0.492616,0.491825,0.490507,0.488664,0.486297,0.48341,0.480005,0.476086,0.471657,0.466723,0.46129,0.455362,0.319655,0.451819,0.451093,0.449884,0.448194,0.446023,0.443375,0.440252,0.436657,0.432596,0.42807,0.423087,0.41765,0.560218,-0.50814,-0.979444,0.173809,0.358767,0.460691,9.85444,Q,1623,1623:272
0.005,0.725,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.04,0.91,0.035,0.0,0.0,0.0,0.0,-0.15943,-7.47854,6.25523,30.3175,30.3077,28.9552,0.293302,0.859053,0.578208,0.0338507,0.093209,0.0618457,0.183986,0.305301,0.248688,0.17367,0.245475,0.245081,0.244424,0.243506,0.242326,0.240887,0.239191,0.237238,0.235031,0.232572,0.229865,0.226911,0.372876,0.527044,0.526197,0.524787,0.522815,0.520283,0.517193,0.513551,0.509358,0.504619,0.499341,0.493527,0.487186,0.322903,0.456409,0.455676,0.454454,0.452747,0.450554,0.447879,0.444724,0.441093,0.43699,0.432419,0.427385,0.421893,0.335814,-0.245745,-0.962023,0.149612,0.51135,0.553634,9.85101,Q,1623,1623:273
0.0,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.89,0.01,0.0,0.0,0.0,0.0,-0.139474,-7.56268,6.22835,29.5385,27.6812,29.5455,0.263509,0.73109,0.555242,0.0305298,0.0770521,0.0524118,0.174728,0.277583,0.228936,0.156187,0.220764,0.220409,0.219818,0.218992,0.217932,0.216638,0.215112,0.213355,0.211371,0.20916,0.206725,0.204068,0.365768,0.516998,0.516167,0.514784,0.512849,0.510366,0.507335,0.503762,0.499649,0.495001,0.489823,0.48412,0.4779,0.302639,0.427767,0.427079,0.425935,0.424334,0.422279,0.419772,0.416815,0.413412,0.409566,0.405282,0.400564,0.395417,0.311834,-0.246302,-0.977483,0.0558437,0.524155,0.31806,9.85852,Q,1623,1623:274
0.0,0.745,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.925,0.015,0.0,0.0,0.0,0.0,-0.190363,-7.60421,6.16834,30.0,27.2857,28.806,0.267662,0.651457,0.515908,0.0260002,0.0671076,0.0562011,0.161246,0.259051,0.237068,0.126765,0.179177,0.178889,0.17841,0.177739,0.176879,0.175828,0.17459,0.173165,0.171554,0.169759,0.167783,0.165627,0.359031,0.507475,0.50666,0.505302,0.503403,0.500965,0.497991,0.494483,0.490446,0.485884,0.480801,0.475203,0.469097,0.312652,0.441919,0.441209,0.440027,0.438373,0.43625,0.43366,0.430606,0.42709,0.423117,0.418691,0.413817,0.408499,0.490591,-0.414982,-0.975827,0.312571,0.361293,0.526871,9.85825,Q,1623,1623:275
0.01,0.835,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.05,0.91,0.025,0.0,0.0,0.0,0.0,-0.317316,-7.73387,5.99387,30.3125,27.2857,29.2537,0.308474,0.805107,0.535001,0.0370726,0.0851722,0.0590792,0.192542,0.291843,0.243062,0.182735,0.258288,0.257873,0.257182,0.256216,0.254975,0.253461,0.251676,0.249621,0.247299,0.244712,0.241863,0.238755,0.372018,0.525831,0.524987,0.52358,0.521612,0.519086,0.516004,0.512369,0.508186,0.503459,0.498192,0.492392,0.486065,0.317909,0.449351,0.448629,0.447426,0.445745,0.443586,0.440953,0.437847,0.434272,0.430232,0.425732,0.420775,0.415368,0.493533,-0.46412,-0.970277,-0.137354,0.412376,0.392969,9.87128,Q,1623,1623:276
0.0,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.89,0.015,0.0,0.0,0.0,0.0,-0.252038,-7.75735,5.99977,27.9412,25.9211,29.5455,0.27145,0.806752,0.610865,0.0269672,0.0762156,0.0568869,0.164217,0.276072,0.23851,0.13367,0.188936,0.188633,0.188127,0.18742,0.186513,0.185405,0.184099,0.182596,0.180898,0.179005,0.176921,0.174648,0.363568,0.513887,0.513062,0.511687,0.509764,0.507295,0.504283,0.500731,0.496643,0.492023,0.486876,0.481208,0.475024,0.319589,0.451725,0.451,0.449791,0.448101,0.44593,0.443283,0.440161,0.436567,0.432506,0.427981,0.422999,0.417563,0.585853,-0.467,-0.972672,0.346236,0.71662,0.49354,9.88147,Q,1623,1623:277
0.015,0.765,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.82,0.035,0.0,0.0,0.0,0.0,-0.364338,-7.66938,6.06659,31.6667,28.7879,30.4839,0.414685,0.913562,0.666749,0.0445292,0.091114,0.0620824,0.21102,0.301851,0.249163,0.20203,0.285561,0.285102,0.284338,0.28327,0.281898,0.280224,0.27825,0.275979,0.273411,0.270551,0.267402,0.263965,0.377652,0.533794,0.532937,0.531508,0.529511,0.526947,0.523818,0.520128,0.515882,0.511083,0.505737,0.499849,0.493426,0.316954,0.448001,0.447282,0.446083,0.444407,0.442254,0.439628,0.436532,0.432968,0.42894,0.424453,0.419512,0.414121,0.482862,-0.426028,-0.972335,-0.0766802,0.561312,0.154822,9.87346,Q,1623,1623:278
0.0,0.775,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.935,0.01,0.0,0.0,0.0,0.0,-0.184844,-7.62993,6.14219,29.1045,30.4762,31.129,0.229205,0.656791,0.439106,0.0257326,0.0639336,0.0446292,0.160414,0.252851,0.211256,0.131366,0.185681,0.185382,0.184886,0.184191,0.183299,0.182211,0.180927,0.17945,0.177781,0.175921,0.173873,0.171639,0.35134,0.496603,0.495805,0.494477,0.492618,0.490233,0.487322,0.483889,0.479939,0.475474,0.4705,0.465023,0.459047,0.304655,0.430616,0.429924,0.428772,0.427161,0.425092,0.422568,0.419592,0.416166,0.412295,0.407982,0.403232,0.39805,0.475125,-0.395427,-0.983904,0.242164,0.604203,0.328076,9.84165,Q,1623,1623:279
0.0,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.095,0.9,0.0,0.0,0.0,0.0,0.0,-0.243778,-7.71382,6.01596,28.8235,28.5507,30.7812,0.222324,0.670496,0.529311,0.0230354,0.0624794,0.0546295,0.151774,0.249959,0.233729,0.115588,0.163379,0.163117,0.16268,0.162068,0.161283,0.160326,0.159197,0.157897,0.156428,0.154792,0.15299,0.151024,0.349088,0.493421,0.492629,0.491308,0.489462,0.487092,0.4842,0.480789,0.476864,0.472428,0.467486,0.462043,0.456106,0.31842,0.450073,0.44935,0.448145,0.446461,0.444299,0.441661,0.43855,0.43497,0.430923,0.426416,0.421451,0.416036,0.629638,-0.571096,-0.978415,0.377483,0.227086,0.482643,9.84249,Q,1623,1623:280
0.0,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.965,0.01,0.0,0.0,0.0,0.0,-0.290405,-7.7497,6.07236,29.6875,29.5385,31.3115,0.166931,0.4883,0.352425,0.0180179,0.047201,0.0357555,0.134231,0.217258,0.189091,0.0858326,0.121321,0.121126,0.120801,0.120347,0.119764,0.119053,0.118215,0.11725,0.116159,0.114944,0.113606,0.112146,0.33945,0.479798,0.479027,0.477743,0.475948,0.473643,0.470831,0.467514,0.463697,0.459384,0.454578,0.449286,0.443513,0.296908,0.419667,0.418993,0.41787,0.4163,0.414283,0.411824,0.408923,0.405584,0.401811,0.397608,0.392979,0.387929,0.76541,-0.712661,-0.988672,0.291755,0.665345,0.590021,9.87944,Q,1623,1623:281
0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.06,0.92,0.015,0.0,0.0,0.0,0.0,-0.331381,-7.69914,6.07526,32.3729,28.9706,30.7937,0.288572,0.78833,0.488191,0.031069,0.0826288,0.0510154,0.176264,0.287452,0.225866,0.148775,0.210287,0.209949,0.209387,0.2086,0.207589,0.206357,0.204903,0.203231,0.20134,0.199234,0.196914,0.194384,0.377728,0.533902,0.533045,0.531616,0.529618,0.527053,0.523924,0.520234,0.515986,0.511186,0.505839,0.49995,0.493526,0.287834,0.406841,0.406187,0.405099,0.403576,0.401622,0.399237,0.396425,0.393189,0.389531,0.385456,0.380969,0.376073,0.596871,-0.562791,-0.972587,0.0129035,0.373348,0.519449,9.8845,Q,1623,1623:282
0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.925,0.01,0.0,0.0,0.0,0.0,-0.326988,-7.67625,6.11446,30.8065,29.2537,28.806,0.248063,0.62298,0.436633,0.0282617,0.0701256,0.0429996,0.168112,0.264812,0.207363,0.151017,0.213456,0.213113,0.212542,0.211744,0.210718,0.209467,0.207992,0.206293,0.204374,0.202237,0.199882,0.197314,0.362429,0.512278,0.511455,0.510084,0.508167,0.505706,0.502703,0.499163,0.495087,0.490482,0.485351,0.4797,0.473536,0.297643,0.420705,0.420029,0.418903,0.417329,0.415308,0.412842,0.409934,0.406587,0.402805,0.398591,0.393951,0.388889,0.641835,-0.600236,-0.982481,0.139596,0.389911,0.347601,9.86667,Q,1623,1623:283
0.0,0.895,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.055,0.925,0.015,0.0,0.0,0.0,0.0,-0.297504,-7.63055,6.17258,29.3846,28.9706,29.2424,0.215704,0.607234,0.469151,0.0251989,0.0587949,0.051557,0.158742,0.242477,0.227062,0.134195,0.189679,0.189375,0.188867,0.188157,0.187246,0.186134,0.184823,0.183314,0.181609,0.179709,0.177617,0.175335,0.349422,0.493893,0.493099,0.491778,0.48993,0.487557,0.484662,0.481248,0.477319,0.472879,0.467932,0.462485,0.456542,0.311409,0.440163,0.439456,0.438278,0.436631,0.434516,0.431936,0.428894,0.425392,0.421435,0.417027,0.412172,0.406875,0.660671,-0.609691,-0.981695,0.283584,0.296983,0.43726,9.8704,Q,1623,1623:284
0.015,0.805,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.905,0.035,0.0,0.0,0.0,0.0,-0.267971,-7.55735,6.17022,29.403,29.8485,32.7119,0.300262,0.737364,0.525835,0.0367156,0.0803704,0.0519989,0.191613,0.283497,0.228033,0.181512,0.25656,0.256148,0.255461,0.254501,0.253269,0.251765,0.249992,0.247951,0.245644,0.243074,0.240244,0.237157,0.362705,0.512668,0.511845,0.510473,0.508555,0.506092,0.503087,0.499543,0.495465,0.490856,0.485721,0.480066,0.473897,0.317517,0.448796,0.448075,0.446874,0.445195,0.443039,0.440408,0.437306,0.433736,0.429701,0.425206,0.420256,0.414856,0.420503,-0.403596,-0.975813,-0.249769,0.492512,0.347526,9.82953,Q,1623,1623:285
0.0,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.955,0.01,0.0,0.0,0.0,0.0,-0.233542,-7.61154,6.24319,28.4058,26.5753,28.8235,0.206851,0.612366,0.386713,0.0230982,0.0763537,0.0372607,0.151981,0.276322,0.19303,0.12032,0.170066,0.169793,0.169338,0.168702,0.167885,0.166888,0.165713,0.16436,0.162831,0.161127,0.159252,0.157205,0.369449,0.5222,0.521361,0.519964,0.51801,0.515501,0.512441,0.508831,0.504677,0.499982,0.494752,0.488992,0.482708,0.303575,0.42909,0.428401,0.427252,0.425647,0.423585,0.421071,0.418105,0.414691,0.410833,0.406536,0.401803,0.39664,0.568158,-0.5533,-0.983162,-0.0671338,0.383422,0.289228,9.88693,Q,1623,1623:286
0.01,0.785,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.01,0.045,0.9,0.04,0.0,0.0,0.0,0.0,-0.249452,-7.55566,6.2278,30.4688,29.3939,31.129,0.274269,0.76084,0.577166,0.0329158,0.0835183,0.0691593,0.181427,0.288995,0.262981,0.165251,0.233575,0.2332,0.232575,0.231701,0.230579,0.22921,0.227595,0.225737,0.223637,0.221298,0.218721,0.215911,0.371239,0.52473,0.523887,0.522483,0.520519,0.517998,0.514923,0.511296,0.507121,0.502404,0.497149,0.491361,0.485047,0.329916,0.466321,0.465572,0.464325,0.46258,0.460339,0.457606,0.454383,0.450673,0.446481,0.44181,0.436667,0.431056,0.499778,-0.404055,-0.961466,0.243225,0.457482,0.60813,9.89254,Q,1623,1623:287
0.435,0.4,0.145,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.915,0.03,0.035,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.09,0.185,0.09,0.05,0.405,0.08,0.005,0.005,0.0,0.09,-2.25014,-6.9334,4.74522,32.5,27.7143,30.9524,2.22199,2.09569,4.62301,0.205794,0.228181,0.437009,0.453645,0.477683,0.661066,0.403368,0.570143,0.569227,0.567702,0.565569,0.56283,0.559488,0.555547,0.551011,0.545886,0.540175,0.533886,0.527026,0.454738,0.642752,0.641719,0.639999,0.637594,0.634506,0.630739,0.626296,0.621183,0.615404,0.608967,0.601877,0.594143,0.511888,0.723532,0.722369,0.720434,0.717726,0.71425,0.710009,0.705008,0.699252,0.692748,0.685501,0.67752,0.668814,0.580529,-0.105682,-0.347952,0.0778645,0.425208,0.610056,10.9803,R,1623,1623:288
0.68,0.235,0.035,0.005,0.005,0.01,0.005,0.01,0.005,0.01,0.89,0.055,0.01,0.025,0.01,0.005,0.005,0.0,0.0,0.0,0.085,0.17,0.28,0.115,0.125,0.08,0.02,0.01,0.015,0.1,-2.75608,-7.28729,4.13993,31.6393,23.5366,31.129,2.22062,2.75048,5.16016,0.284279,0.303968,0.47331,0.533179,0.551333,0.687975,0.469346,0.663401,0.662335,0.66056,0.658078,0.654891,0.651002,0.646417,0.641139,0.635175,0.628531,0.621213,0.613231,0.487112,0.688512,0.687406,0.685564,0.682988,0.67968,0.675644,0.670885,0.665408,0.659218,0.652322,0.644728,0.636443,0.538274,0.760826,0.759604,0.757568,0.754721,0.751066,0.746607,0.741348,0.735295,0.728455,0.720835,0.712443,0.703288,0.623855,0.160707,-0.25913,0.326552,0.653097,0.448787,11.6614,R,1623,1623:289
0.765,0.17,0.01,0.015,0.015,0.005,0.005,0.005,0.005,0.005,0.92,0.055,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.18,0.26,0.115,0.12,0.075,0.055,0.025,0.02,0.095,-3.52107,-6.87721,4.84762,33.8596,29.0909,40.8511,2.1949,2.15464,5.19988,0.268253,0.223229,0.459322,0.517932,0.472471,0.677733,0.465887,0.658511,0.657453,0.655692,0.653227,0.650064,0.646204,0.641653,0.636414,0.630494,0.623898,0.616635,0.608711,0.446532,0.631154,0.63014,0.628451,0.626089,0.623057,0.619358,0.614996,0.609974,0.6043,0.597979,0.591017,0.583423,0.500871,0.70796,0.706823,0.704928,0.702279,0.698878,0.694729,0.689835,0.684203,0.677838,0.670748,0.662939,0.65442,0.611515,-0.113532,-0.483753,-0.022043,0.499369,0.178853,11.3047,R,1623,1623:290
0.805,0.115,0.025,0.025,0.015,0.015,0.0,0.0,0.0,0.0,0.905,0.045,0.035,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.105,0.34,0.18,0.12,0.095,0.02,0.02,0.025,0.09,-3.50966,-6.89731,5.10571,32.1667,24.25,35.2727,1.85685,2.49412,4.54037,0.202642,0.264675,0.413174,0.450158,0.514465,0.642786,0.419441,0.592861,0.591909,0.590322,0.588104,0.585256,0.581781,0.577683,0.572967,0.567637,0.561699,0.555159,0.548026,0.459276,0.649167,0.648124,0.646387,0.643958,0.64084,0.637035,0.632548,0.627383,0.621547,0.615045,0.607885,0.600074,0.507374,0.717151,0.715999,0.71408,0.711397,0.707951,0.703748,0.698791,0.693086,0.686638,0.679456,0.671546,0.662916,0.741544,-0.138187,-0.450924,0.201387,0.779968,0.354685,11.219,R,1623,1623:291
0.78,0.13,0.015,0.025,0.025,0.02,0.005,0.0,0.0,0.0,0.9,0.05,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.335,0.135,0.11,0.12,0.005,0.005,0.025,0.095,-3.57979,-6.78373,4.955,31.6393,24.9367,35.4545,2.26472,2.46541,4.65592,0.238323,0.268337,0.423935,0.488183,0.518012,0.651103,0.441901,0.624608,0.623605,0.621933,0.619596,0.616595,0.612935,0.608617,0.603648,0.598033,0.591777,0.584888,0.577372,0.472787,0.668264,0.667191,0.665403,0.662902,0.659692,0.655775,0.651156,0.645839,0.639831,0.633138,0.625767,0.617726,0.507398,0.717185,0.716033,0.714114,0.711431,0.707985,0.703782,0.698824,0.693119,0.686671,0.679488,0.671578,0.662948,0.641709,-0.03149,-0.476697,0.0188049,0.818225,0.210677,11.1976,R,1623,1623:292
0.805,0.11,0.035,0.025,0.02,0.005,0.0,0.0,0.0,0.0,0.875,0.05,0.03,0.035,0.01,0.0,0.0,0.0,0.0,0.0,0.045,0.165,0.29,0.115,0.13,0.1,0.015,0.015,0.025,0.1,-3.61625,-6.97848,4.85928,31.4516,22.8235,39.5918,1.92374,2.91784,5.05729,0.198827,0.316501,0.456853,0.445901,0.562585,0.675909,0.408704,0.577685,0.576757,0.575211,0.573049,0.570274,0.566888,0.562895,0.558299,0.553106,0.54732,0.540948,0.533997,0.47986,0.678261,0.677171,0.675356,0.672818,0.66956,0.665585,0.660896,0.655501,0.649403,0.64261,0.635128,0.626967,0.502452,0.710194,0.709053,0.707153,0.704495,0.701083,0.696921,0.692012,0.686362,0.679977,0.672864,0.665031,0.656485,0.700293,-0.0940314,-0.383358,0.108014,0.775592,0.284119,11.5738,R,1623,1623:293
0.775,0.125,0.03,0.035,0.025,0.01,0.0,0.0,0.0,0.0,0.895,0.04,0.035,0.025,0.005,0.0,0.0,0.0,0.0,0.0,0.015,0.125,0.275,0.235,0.105,0.09,0.025,0.01,0.025,0.095,-3.49026,-6.92021,5.04719,32.3333,24.1975,32.8814,2.16757,2.75199,4.55635,0.226311,0.2991,0.422498,0.475721,0.546901,0.649999,0.431254,0.609559,0.60858,0.606949,0.604668,0.60174,0.598167,0.593954,0.589104,0.583624,0.577519,0.570796,0.563461,0.479743,0.678095,0.677006,0.675192,0.672654,0.669397,0.665422,0.660735,0.655341,0.649245,0.642453,0.634974,0.626814,0.515773,0.729022,0.727851,0.7259,0.723172,0.71967,0.715397,0.710358,0.704558,0.698004,0.690703,0.682662,0.673889,0.691125,-0.0518993,-0.430611,0.176638,0.820663,0.301146,11.3909,R,1623,1623:294
0.77,0.125,0.035,0.045,0.015,0.01,0.0,0.0,0.0,0.0,0.9,0.04,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.265,0.22,0.115,0.105,0.02,0.02,0.04,0.065,-3.42827,-7.10343,4.99363,32.7586,24.4872,35.5556,2.0697,2.43331,4.43939,0.216072,0.271566,0.40694,0.464836,0.52112,0.637919,0.421692,0.596043,0.595085,0.59349,0.59126,0.588397,0.584903,0.580783,0.576041,0.570683,0.564713,0.558139,0.550967,0.466458,0.659318,0.658259,0.656495,0.654027,0.65086,0.646996,0.642438,0.637193,0.631266,0.624662,0.61739,0.609457,0.497386,0.703033,0.701904,0.700023,0.697392,0.694014,0.689894,0.685034,0.679442,0.673121,0.66608,0.658325,0.649866,0.790991,-0.0689815,-0.422862,0.424453,0.836231,0.427732,11.349,R,1623,1623:295
0.805,0.115,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.915,0.07,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.155,0.29,0.265,0.085,0.04,0.02,0.025,0.01,0.08,-3.724,-7.62714,4.21766,25.7333,24.9351,34.2105,2.02001,2.27496,4.17524,0.209804,0.247726,0.412729,0.458044,0.497721,0.64244,0.421772,0.596156,0.595198,0.593603,0.591373,0.588509,0.585014,0.580894,0.576151,0.570792,0.564821,0.558245,0.551072,0.468895,0.662762,0.661697,0.659924,0.657444,0.65426,0.650376,0.645794,0.640522,0.634564,0.627926,0.620615,0.61264,0.514796,0.727641,0.726472,0.724525,0.721803,0.718307,0.714042,0.709013,0.703224,0.696682,0.689395,0.681369,0.672613,0.742552,-0.0420084,-0.486993,0.122387,0.823753,0.133695,11.3151,R,1623,1623:296
