window_id,class,feature,contribution_raw_margin,base_raw_margin
1603:10,O,X7,0.083005391061306,0.006591796875
1603:10,O,X8,0.07386943697929382,0.006591796875
1603:10,O,X9,-0.05307148024439812,0.006591796875
1603:10,O,Y0,-0.0285797156393528,0.006591796875
1603:10,O,Y1,-0.019197188317775726,0.006591796875
1603:10,O,Y2,-0.12359463423490524,0.006591796875
1603:10,O,Y3,-0.002560084220021963,0.006591796875
1603:10,O,Y4,-0.006332100369036198,0.006591796875
1603:10,O,Y5,-0.018186938017606735,0.006591796875
1603:10,O,Y6,-0.012280736118555069,0.006591796875
1603:10,O,Y7,-0.009049689397215843,0.006591796875
1603:10,O,Y8,-0.013521130196750164,0.006591796875
1603:10,O,Y9,-0.06944596767425537,0.006591796875
1603:10,O,Z0,0.004515690729022026,0.006591796875
1603:10,O,Z1,0.01698034256696701,0.006591796875
1603:10,O,Z2,-0.07085619121789932,0.006591796875
1603:10,O,Z3,-0.005492127034813166,0.006591796875
1603:10,O,Z4,0.026717379689216614,0.006591796875
1603:10,O,Z5,0.056541092693805695,0.006591796875
1603:10,O,Z6,0.06654475629329681,0.006591796875
1603:10,O,Z7,0.003510217647999525,0.006591796875
1603:10,O,Z8,0.0018362971022725105,0.006591796875
1603:10,O,Z9,-0.03620144724845886,0.006591796875
1603:10,O,XAVG,-0.0435653030872345,0.006591796875
1603:10,O,YAVG,-0.007308448664844036,0.006591796875
1603:10,O,ZAVG,0.0607968308031559,0.006591796875
1603:10,O,XPEAK,-1.0177934169769287,0.006591796875
1603:10,O,YPEAK,-0.09519033879041672,0.006591796875
1603:10,O,ZPEAK,-0.0061514610424637794,0.006591796875
1603:10,O,XABSOLDEV,0.00315631995908916,0.006591796875
1603:10,O,YABSOLDEV,0.003480598796159029,0.006591796875
1603:10,O,ZABSOLDEV,0.0024393689818680286,0.006591796875
1603:10,O,XSTANDDEV,-0.022445468232035637,0.006591796875
1603:10,O,YSTANDDEV,-0.07337784767150879,0.006591796875
1603:10,O,ZSTANDDEV,-0.16873526573181152,0.006591796875
1603:10,O,XVAR,0.0007548043504357338,0.006591796875
1603:10,O,YVAR,-0.005739065818488598,0.006591796875
1603:10,O,ZVAR,-0.0369180403649807,0.006591796875
1603:10,O,XMFCC0,0.02091044932603836,0.006591796875
1603:10,O,XMFCC1,0.0037174660246819258,0.006591796875
1603:10,O,XMFCC2,-0.010597464628517628,0.006591796875
1603:10,O,XMFCC3,0.0,0.006591796875
1603:10,O,XMFCC4,0.0,0.006591796875
1603:10,O,XMFCC5,0.0,0.006591796875
1603:10,O,XMFCC6,0.0,0.006591796875
1603:10,O,XMFCC7,0.0,0.006591796875
1603:10,O,XMFCC8,0.0,0.006591796875
1603:10,O,XMFCC9,0.0,0.006591796875
1603:10,O,XMFCC10,0.0,0.006591796875
1603:10,O,XMFCC11,0.0,0.006591796875
1603:10,O,XMFCC12,0.0,0.006591796875
1603:10,O,YMFCC0,-0.019353387877345085,0.006591796875
1603:10,O,YMFCC1,-0.008009455166757107,0.006591796875
1603:10,O,YMFCC2,0.0,0.006591796875
1603:10,O,YMFCC3,0.0,0.006591796875
1603:10,O,YMFCC4,0.0,0.006591796875
1603:10,O,YMFCC5,0.0,0.006591796875
1603:10,O,YMFCC6,0.0,0.006591796875
1603:10,O,YMFCC7,0.0,0.006591796875
1603:10,O,YMFCC8,0.0,0.006591796875
1603:10,O,YMFCC9,0.0,0.006591796875
1603:10,O,YMFCC10,0.0,0.006591796875
1603:10,O,YMFCC11,0.0,0.006591796875
1603:10,O,YMFCC12,0.0,0.006591796875
1603:10,O,ZMFCC0,-0.23271074891090393,0.006591796875
1603:10,O,ZMFCC1,-0.4120846390724182,0.006591796875
1603:10,O,ZMFCC2,0.0,0.006591796875
1603:10,O,ZMFCC3,-0.021637162193655968,0.006591796875
1603:10,O,ZMFCC4,0.0,0.006591796875
1603:10,O,ZMFCC5,0.0,0.006591796875
1603:10,O,ZMFCC6,0.0,0.006591796875
1603:10,O,ZMFCC7,0.0,0.006591796875
1603:10,O,ZMFCC8,0.0,0.006591796875
1603:10,O,ZMFCC9,0.0,0.006591796875
1603:10,O,ZMFCC10,0.0,0.006591796875
1603:10,O,ZMFCC11,0.0,0.006591796875
1603:10,O,ZMFCC12,0.0,0.006591796875
1603:10,O,XYCOS,-0.028529496863484383,0.006591796875
1603:10,O,XZCOS,0.07566820830106735,0.006591796875
1603:10,O,YZCOS,0.036881912499666214,0.006591796875
1603:10,O,XYCOR,0.011532184667885303,0.006591796875
1603:10,O,XZCOR,-0.002176447305828333,0.006591796875
1603:10,O,YZCOR,-0.010276983492076397,0.006591796875
1603:10,O,RESULTANT,-0.0005367062985897064,0.006591796875
1603:10,P,X0,0.03226085007190704,-0.03049476444721222
1603:10,P,X1,-0.27355581521987915,-0.03049476444721222
1603:10,P,X2,-0.4937862157821655,-0.03049476444721222
1603:10,P,X3,-0.025727730244398117,-0.03049476444721222
1603:10,P,X4,0.014383777976036072,-0.03049476444721222
1603:10,P,X5,-0.08060445636510849,-0.03049476444721222
1603:10,P,X6,0.004765293560922146,-0.03049476444721222
1603:10,P,X7,-0.023895302787423134,-0.03049476444721222
1603:10,P,X8,0.0031278827227652073,-0.03049476444721222
1603:10,P,X9,-0.06799519062042236,-0.03049476444721222
1603:10,P,Y0,-0.008843578398227692,-0.03049476444721222
1603:10,P,Y1,0.021129565313458443,-0.03049476444721222
1603:10,P,Y2,0.026220912113785744,-0.03049476444721222
1603:10,P,Y3,-0.008029099553823471,-0.03049476444721222
1603:10,P,Y4,0.0024666073732078075,-0.03049476444721222
1603:10,P,Y5,0.003460612613707781,-0.03049476444721222
1603:10,P,Y6,0.0008130709175020456,-0.03049476444721222
1603:10,P,Y7,-0.0002535324601922184,-0.03049476444721222
1603:10,P,Y8,-0.0009485871996730566,-0.03049476444721222
1603:10,P,Y9,-0.007465265691280365,-0.03049476444721222
1603:10,P,Z0,0.12350374460220337,-0.03049476444721222
1603:10,P,Z1,-0.18212220072746277,-0.03049476444721222
1603:10,P,Z2,-0.1432870328426361,-0.03049476444721222
1603:10,P,Z3,0.022888489067554474,-0.03049476444721222
1603:10,P,Z4,-0.008972019888460636,-0.03049476444721222
1603:10,P,Z5,-0.04560714215040207,-0.03049476444721222
1603:10,P,Z6,0.004954883828759193,-0.03049476444721222
1603:10,P,Z7,-0.001811126945540309,-0.03049476444721222
1603:10,P,Z8,-0.005283552687615156,-0.03049476444721222
1603:10,P,Z9,-0.004070136696100235,-0.03049476444721222
1603:10,P,XAVG,-0.2766258120536804,-0.03049476444721222
1603:10,P,YAVG,-0.005551095586270094,-0.03049476444721222
1603:10,P,ZAVG,-0.0768175795674324,-0.03049476444721222
1603:10,P,XPEAK,-0.38605305552482605,-0.03049476444721222
1603:10,P,YPEAK,-0.02058306150138378,-0.03049476444721222
1603:10,P,ZPEAK,0.09841052442789078,-0.03049476444721222
1603:10,P,XABSOLDEV,0.008840926922857761,-0.03049476444721222
1603:10,P,YABSOLDEV,-0.018939165398478508,-0.03049476444721222
1603:10,P,ZABSOLDEV,-0.024709118530154228,-0.03049476444721222
1603:10,P,XSTANDDEV,0.0018446401227265596,-0.03049476444721222
1603:10,P,YSTANDDEV,-0.03225407004356384,-0.03049476444721222
1603:10,P,ZSTANDDEV,-0.06558540463447571,-0.03049476444721222
1603:10,P,XVAR,0.0009831876959651709,-0.03049476444721222
1603:10,P,YVAR,-0.0064538815058767796,-0.03049476444721222
1603:10,P,ZVAR,0.0,-0.03049476444721222
1603:10,P,XMFCC0,-0.07524432241916656,-0.03049476444721222
1603:10,P,XMFCC1,-0.01964084431529045,-0.03049476444721222
1603:10,P,XMFCC2,0.0,-0.03049476444721222
1603:10,P,XMFCC3,0.0,-0.03049476444721222
1603:10,P,XMFCC4,0.0,-0.03049476444721222
1603:10,P,XMFCC5,0.0,-0.03049476444721222
1603:10,P,XMFCC6,0.0,-0.03049476444721222
1603:10,P,XMFCC7,0.0,-0.03049476444721222
1603:10,P,XMFCC8,0.0,-0.03049476444721222
1603:10,P,XMFCC9,0.0,-0.03049476444721222
1603:10,P,XMFCC10,0.0,-0.03049476444721222
1603:10,P,XMFCC11,0.0,-0.03049476444721222
1603:10,P,XMFCC12,0.0,-0.03049476444721222
1603:10,P,YMFCC0,-0.05162709206342697,-0.03049476444721222
1603:10,P,YMFCC1,-0.01248027104884386,-0.03049476444721222
1603:10,P,YMFCC2,0.0,-0.03049476444721222
1603:10,P,YMFCC3,-0.0028378379065543413,-0.03049476444721222
1603:10,P,YMFCC4,0.0,-0.03049476444721222
1603:10,P,YMFCC5,0.0,-0.03049476444721222
1603:10,P,YMFCC6,0.0,-0.03049476444721222
1603:10,P,YMFCC7,0.0,-0.03049476444721222
1603:10,P,YMFCC8,0.0,-0.03049476444721222
1603:10,P,YMFCC9,0.0,-0.03049476444721222
1603:10,P,YMFCC10,0.0,-0.03049476444721222
1603:10,P,YMFCC11,0.0,-0.03049476444721222
1603:10,P,YMFCC12,0.0,-0.03049476444721222
1603:10,P,ZMFCC0,-0.3752215802669525,-0.03049476444721222
1603:10,P,ZMFCC1,-0.39007189869880676,-0.03049476444721222
1603:10,P,ZMFCC2,-0.03874411806464195,-0.03049476444721222
1603:10,P,ZMFCC3,0.0,-0.03049476444721222
1603:10,P,ZMFCC4,0.0,-0.03049476444721222
1603:10,P,ZMFCC5,0.0,-0.03049476444721222
1603:10,P,ZMFCC6,0.0,-0.03049476444721222
1603:10,P,ZMFCC7,0.0,-0.03049476444721222
1603:10,P,ZMFCC8,0.0,-0.03049476444721222
1603:10,P,ZMFCC9,0.0,-0.03049476444721222
1603:10,P,ZMFCC10,0.0,-0.03049476444721222
1603:10,P,ZMFCC11,0.0,-0.03049476444721222
1603:10,P,ZMFCC12,0.0,-0.03049476444721222
1603:10,P,XYCOS,0.028468521311879158,-0.03049476444721222
1603:10,P,XZCOS,-0.09499964118003845,-0.03049476444721222
1603:10,P,YZCOS,0.10972464084625244,-0.03049476444721222
1603:10,P,XYCOR,0.0022194492630660534,-0.03049476444721222
1603:10,P,XZCOR,-0.02550574019551277,-0.03049476444721222
1603:10,P,YZCOR,-0.1485361009836197,-0.03049476444721222
1603:10,P,RESULTANT,-0.002435196191072464,-0.03049476444721222
1603:10,Q,X0,0.07396817207336426,-0.020927317440509796
1603:10,Q,X1,-0.44313451647758484,-0.020927317440509796
1603:10,Q,X2,-0.1253071278333664,-0.020927317440509796
1603:10,Q,X3,0.007729453966021538,-0.020927317440509796
1603:10,Q,X4,0.012453589588403702,-0.020927317440509796
1603:10,Q,X5,0.0006308484589681029,-0.020927317440509796
1603:10,Q,X6,-0.055023204535245895,-0.020927317440509796
1603:10,Q,X7,0.003376611275598407,-0.020927317440509796
1603:10,Q,X8,0.0,-0.020927317440509796
1603:10,Q,X9,-0.0050363787449896336,-0.020927317440509796
1603:10,Q,Y0,-0.0021389485336840153,-0.020927317440509796
1603:10,Q,Y1,-0.28982600569725037,-0.020927317440509796
1603:10,Q,Y2,0.007947169244289398,-0.020927317440509796
1603:10,Q,Y3,-0.030176805332303047,-0.020927317440509796
1603:10,Q,Y4,0.0006536163273267448,-0.020927317440509796
1603:10,Q,Y5,-0.0037945404183119535,-0.020927317440509796
1603:10,Q,Y6,0.0,-0.020927317440509796
1603:10,Q,Y7,-6.716688221786171e-05,-0.020927317440509796
1603:10,Q,Y8,0.0,-0.020927317440509796
1603:10,Q,Y9,-0.0013863879721611738,-0.020927317440509796
1603:10,Q,Z0,-0.07583519071340561,-0.020927317440509796
1603:10,Q,Z1,-0.13125094771385193,-0.020927317440509796
1603:10,Q,Z2,-0.013691251166164875,-0.020927317440509796
1603:10,Q,Z3,-0.027027465403079987,-0.020927317440509796
1603:10,Q,Z4,-0.02075214311480522,-0.020927317440509796
1603:10,Q,Z5,-0.010447618551552296,-0.020927317440509796
1603:10,Q,Z6,-0.016119500622153282,-0.020927317440509796
1603:10,Q,Z7,-0.01690758392214775,-0.020927317440509796
1603:10,Q,Z8,-0.0031158216297626495,-0.020927317440509796
1603:10,Q,Z9,-0.027397338300943375,-0.020927317440509796
1603:10,Q,XAVG,-0.015578746795654297,-0.020927317440509796
1603:10,Q,YAVG,-0.1614242047071457,-0.020927317440509796
1603:10,Q,ZAVG,0.013310390524566174,-0.020927317440509796
1603:10,Q,XPEAK,0.09043664485216141,-0.020927317440509796
1603:10,Q,YPEAK,-0.13091550767421722,-0.020927317440509796
1603:10,Q,ZPEAK,-0.03348429873585701,-0.020927317440509796
1603:10,Q,XABSOLDEV,-0.9603000283241272,-0.020927317440509796
1603:10,Q,YABSOLDEV,-0.16396209597587585,-0.020927317440509796
1603:10,Q,ZABSOLDEV,0.002973796334117651,-0.020927317440509796
1603:10,Q,XSTANDDEV,-0.09170179814100266,-0.020927317440509796
1603:10,Q,YSTANDDEV,-0.04598752036690712,-0.020927317440509796
1603:10,Q,ZSTANDDEV,0.005966845899820328,-0.020927317440509796
1603:10,Q,XVAR,-0.015368638560175896,-0.020927317440509796
1603:10,Q,YVAR,-0.0017833649180829525,-0.020927317440509796
1603:10,Q,ZVAR,0.0010686499299481511,-0.020927317440509796
1603:10,Q,XMFCC0,-0.15862737596035004,-0.020927317440509796
1603:10,Q,XMFCC1,-0.016324784606695175,-0.020927317440509796
1603:10,Q,XMFCC2,0.0,-0.020927317440509796
1603:10,Q,XMFCC3,0.0,-0.020927317440509796
1603:10,Q,XMFCC4,0.0,-0.020927317440509796
1603:10,Q,XMFCC5,0.0,-0.020927317440509796
1603:10,Q,XMFCC6,0.0,-0.020927317440509796
1603:10,Q,XMFCC7,0.0,-0.020927317440509796
1603:10,Q,XMFCC8,0.0,-0.020927317440509796
1603:10,Q,XMFCC9,0.0,-0.020927317440509796
1603:10,Q,XMFCC10,0.0,-0.020927317440509796
1603:10,Q,XMFCC11,0.0,-0.020927317440509796
1603:10,Q,XMFCC12,0.0,-0.020927317440509796
1603:10,Q,YMFCC0,-0.025106564164161682,-0.020927317440509796
1603:10,Q,YMFCC1,-0.0025766720063984394,-0.020927317440509796
1603:10,Q,YMFCC2,-0.005573646631091833,-0.020927317440509796
1603:10,Q,YMFCC3,0.0,-0.020927317440509796
1603:10,Q,YMFCC4,0.0,-0.020927317440509796
1603:10,Q,YMFCC5,0.0,-0.020927317440509796
1603:10,Q,YMFCC6,0.0,-0.020927317440509796
1603:10,Q,YMFCC7,0.0,-0.020927317440509796
1603:10,Q,YMFCC8,0.0,-0.020927317440509796
1603:10,Q,YMFCC9,0.0,-0.020927317440509796
1603:10,Q,YMFCC10,0.0,-0.020927317440509796
1603:10,Q,YMFCC11,0.0,-0.020927317440509796
1603:10,Q,YMFCC12,0.0,-0.020927317440509796
1603:10,Q,ZMFCC0,-0.030611304566264153,-0.020927317440509796
1603:10,Q,ZMFCC1,-0.012563741765916348,-0.020927317440509796
1603:10,Q,ZMFCC2,-0.00016638264060020447,-0.020927317440509796
1603:10,Q,ZMFCC3,0.0,-0.020927317440509796
1603:10,Q,ZMFCC4,0.0,-0.020927317440509796
1603:10,Q,ZMFCC5,0.0,-0.020927317440509796
1603:10,Q,ZMFCC6,0.0,-0.020927317440509796
1603:10,Q,ZMFCC7,0.0,-0.020927317440509796
1603:10,Q,ZMFCC8,0.0,-0.020927317440509796
1603:10,Q,ZMFCC9,0.0,-0.020927317440509796
1603:10,Q,ZMFCC10,0.0,-0.020927317440509796
1603:10,Q,ZMFCC11,0.0,-0.020927317440509796
1603:10,Q,ZMFCC12,0.0,-0.020927317440509796
1603:10,Q,XYCOS,0.12871326506137848,-0.020927317440509796
1603:10,Q,XZCOS,-0.030237874016165733,-0.020927317440509796
1603:10,Q,YZCOS,-0.034635383635759354,-0.020927317440509796
1603:10,Q,XYCOR,0.0449514202773571,-0.020927317440509796
1603:10,Q,XZCOR,-0.044842831790447235,-0.020927317440509796
1603:10,Q,YZCOR,-0.006261434406042099,-0.020927317440509796
1603:10,Q,RESULTANT,0.016335366293787956,-0.020927317440509796
1603:10,R,X0,-6.913280230946839e-05,-0.14346377551555634
1603:10,R,X1,0.0006891064113005996,-0.14346377551555634
1603:10,R,X2,0.04431889206171036,-0.14346377551555634
1603:10,R,X3,-0.009477910585701466,-0.14346377551555634
1603:10,R,X4,0.012242603115737438,-0.14346377551555634
1603:10,R,X5,-0.0475066639482975,-0.14346377551555634
1603:10,R,X6,-0.11117726564407349,-0.14346377551555634
1603:10,R,X7,0.0,-0.14346377551555634
1603:10,R,X8,-0.0018093970138579607,-0.14346377551555634
1603:10,R,X9,0.0,-0.14346377551555634
1603:10,R,Y0,-0.08748126775026321,-0.14346377551555634
1603:10,R,Y1,-0.13734327256679535,-0.14346377551555634
1603:10,R,Y2,-0.35058990120887756,-0.14346377551555634
1603:10,R,Y3,-0.009749012067914009,-0.14346377551555634
1603:10,R,Y4,0.0008207539212889969,-0.14346377551555634
1603:10,R,Y5,0.0003530731191858649,-0.14346377551555634
1603:10,R,Y6,-0.0027299830690026283,-0.14346377551555634
1603:10,R,Y7,0.0,-0.14346377551555634
1603:10,R,Y8,-0.0005024641868658364,-0.14346377551555634
1603:10,R,Y9,0.0,-0.14346377551555634
1603:10,R,Z0,-0.015146603807806969,-0.14346377551555634
1603:10,R,Z1,-0.02989664487540722,-0.14346377551555634
1603:10,R,Z2,-0.033564820885658264,-0.14346377551555634
1603:10,R,Z3,-0.0716475173830986,-0.14346377551555634
1603:10,R,Z4,-0.016171514987945557,-0.14346377551555634
1603:10,R,Z5,-0.061097707599401474,-0.14346377551555634
1603:10,R,Z6,-0.003547809086740017,-0.14346377551555634
1603:10,R,Z7,-0.05361238121986389,-0.14346377551555634
1603:10,R,Z8,-0.17387549579143524,-0.14346377551555634
1603:10,R,Z9,-0.7742491364479065,-0.14346377551555634
1603:10,R,XAVG,0.008196908980607986,-0.14346377551555634
1603:10,R,YAVG,-0.03914620354771614,-0.14346377551555634
1603:10,R,ZAVG,-0.011808991432189941,-0.14346377551555634
1603:10,R,XPEAK,0.48236069083213806,-0.14346377551555634
1603:10,R,YPEAK,0.00889991968870163,-0.14346377551555634
1603:10,R,ZPEAK,-0.017274856567382812,-0.14346377551555634
1603:10,R,XABSOLDEV,0.15216588973999023,-0.14346377551555634
1603:10,R,YABSOLDEV,0.029082152992486954,-0.14346377551555634
1603:10,R,ZABSOLDEV,-0.02036057598888874,-0.14346377551555634
1603:10,R,XSTANDDEV,0.01304881926625967,-0.14346377551555634
1603:10,R,YSTANDDEV,0.034078385680913925,-0.14346377551555634
1603:10,R,ZSTANDDEV,-0.024299828335642815,-0.14346377551555634
1603:10,R,XVAR,-0.0005026030703447759,-0.14346377551555634
1603:10,R,YVAR,0.0010510861175134778,-0.14346377551555634
1603:10,R,ZVAR,0.0,-0.14346377551555634
1603:10,R,XMFCC0,0.05874599516391754,-0.14346377551555634
1603:10,R,XMFCC1,0.007222973741590977,-0.14346377551555634
1603:10,R,XMFCC2,0.0,-0.14346377551555634
1603:10,R,XMFCC3,0.0,-0.14346377551555634
1603:10,R,XMFCC4,0.0,-0.14346377551555634
1603:10,R,XMFCC5,0.0,-0.14346377551555634
1603:10,R,XMFCC6,0.0,-0.14346377551555634
1603:10,R,XMFCC7,0.0,-0.14346377551555634
1603:10,R,XMFCC8,0.0,-0.14346377551555634
1603:10,R,XMFCC9,0.0,-0.14346377551555634
1603:10,R,XMFCC10,0.0,-0.14346377551555634
1603:10,R,XMFCC11,0.0,-0.14346377551555634
1603:10,R,XMFCC12,0.0,-0.14346377551555634
1603:10,R,YMFCC0,-0.18431401252746582,-0.14346377551555634
1603:10,R,YMFCC1,-0.01520519983023405,-0.14346377551555634
1603:10,R,YMFCC2,0.0,-0.14346377551555634
1603:10,R,YMFCC3,0.0,-0.14346377551555634
1603:10,R,YMFCC4,0.0,-0.14346377551555634
1603:10,R,YMFCC5,0.0,-0.14346377551555634
1603:10,R,YMFCC6,0.0,-0.14346377551555634
1603:10,R,YMFCC7,0.0,-0.14346377551555634
1603:10,R,YMFCC8,0.0,-0.14346377551555634
1603:10,R,YMFCC9,0.0,-0.14346377551555634
1603:10,R,YMFCC10,0.0,-0.14346377551555634
1603:10,R,YMFCC11,0.0,-0.14346377551555634
1603:10,R,YMFCC12,0.0,-0.14346377551555634
1603:10,R,ZMFCC0,-0.3427630662918091,-0.14346377551555634
1603:10,R,ZMFCC1,-0.24362917244434357,-0.14346377551555634
1603:10,R,ZMFCC2,-0.04094301164150238,-0.14346377551555634
1603:10,R,ZMFCC3,0.0,-0.14346377551555634
1603:10,R,ZMFCC4,0.0,-0.14346377551555634
1603:10,R,ZMFCC5,0.0,-0.14346377551555634
1603:10,R,ZMFCC6,0.0,-0.14346377551555634
1603:10,R,ZMFCC7,0.0,-0.14346377551555634
1603:10,R,ZMFCC8,0.0,-0.14346377551555634
1603:10,R,ZMFCC9,0.0,-0.14346377551555634
1603:10,R,ZMFCC10,0.0,-0.14346377551555634
1603:10,R,ZMFCC11,0.0,-0.14346377551555634
1603:10,R,ZMFCC12,0.0,-0.14346377551555634
1603:10,R,XYCOS,-0.04003148525953293,-0.14346377551555634
1603:10,R,XZCOS,0.0018139980966225266,-0.14346377551555634
1603:10,R,YZCOS,-0.37356123328208923,-0.14346377551555634
1603:10,R,XYCOR,-0.0017112818313762546,-0.14346377551555634
1603:10,R,XZCOR,-0.011906011030077934,-0.14346377551555634
1603:10,R,YZCOR,-0.08051490783691406,-0.14346377551555634
1603:10,R,RESULTANT,0.18067961931228638,-0.14346377551555634
1603:10,S,X0,-0.20843267440795898,-0.2765847444534302
1603:10,S,X1,0.024841580539941788,-0.2765847444534302
1603:10,S,X2,-0.07190343737602234,-0.2765847444534302
1603:10,S,X3,-0.08221019804477692,-0.2765847444534302
1603:10,S,X4,-0.11107213795185089,-0.2765847444534302
1603:10,S,X5,-0.005196008365601301,-0.2765847444534302
1603:10,S,X6,0.017124438658356667,-0.2765847444534302
1603:10,S,X7,-0.043805889785289764,-0.2765847444534302
1603:10,S,X8,-0.059973593801259995,-0.2765847444534302
1603:10,S,X9,0.0297127366065979,-0.2765847444534302
1603:10,S,Y0,-0.02112092450261116,-0.2765847444534302
1603:10,S,Y1,-0.08536191284656525,-0.2765847444534302
1603:10,S,Y2,-0.04425352066755295,-0.2765847444534302
1603:10,S,Y3,-9.269276051782072e-05,-0.2765847444534302
1603:10,S,Y4,-0.05127251148223877,-0.2765847444534302
1603:10,S,Y5,-0.0012809638865292072,-0.2765847444534302
1603:10,S,Y6,-0.01786891557276249,-0.2765847444534302
1603:10,S,Y7,-0.009742796421051025,-0.2765847444534302
1603:10,S,Y8,0.0,-0.2765847444534302
1603:10,S,Y9,0.00022966212418396026,-0.2765847444534302
1603:10,S,Z0,-0.00013488356489688158,-0.2765847444534302
1603:10,S,Z1,0.02938063256442547,-0.2765847444534302
1603:10,S,Z2,0.06369976699352264,-0.2765847444534302
1603:10,S,Z3,-0.015389759093523026,-0.2765847444534302
1603:10,S,Z4,-0.16557754576206207,-0.2765847444534302
1603:10,S,Z5,-0.016337178647518158,-0.2765847444534302
1603:10,S,Z6,-0.0064267055131495,-0.2765847444534302
1603:10,S,Z7,-0.000390975532354787,-0.2765847444534302
1603:10,S,Z8,-0.004516766406595707,-0.2765847444534302
1603:10,S,Z9,-0.00737603148445487,-0.2765847444534302
1603:10,S,XAVG,-0.016415199264883995,-0.2765847444534302
1603:10,S,YAVG,-0.46869179606437683,-0.2765847444534302
1603:10,S,ZAVG,-0.022860579192638397,-0.2765847444534302
1603:10,S,XPEAK,-0.47432130575180054,-0.2765847444534302
1603:10,S,YPEAK,-0.14491033554077148,-0.2765847444534302
1603:10,S,ZPEAK,-0.006052231416106224,-0.2765847444534302
1603:10,S,XABSOLDEV,-0.06562679260969162,-0.2765847444534302
1603:10,S,YABSOLDEV,0.001843106234446168,-0.2765847444534302
1603:10,S,ZABSOLDEV,-0.11727182567119598,-0.2765847444534302
1603:10,S,XSTANDDEV,-0.020818253979086876,-0.2765847444534302
1603:10,S,YSTANDDEV,0.027652479708194733,-0.2765847444534302
1603:10,S,ZSTANDDEV,-0.017237678170204163,-0.2765847444534302
1603:10,S,XVAR,0.0019326386973261833,-0.2765847444534302
1603:10,S,YVAR,0.013721419498324394,-0.2765847444534302
1603:10,S,ZVAR,-1.8131868273485452e-05,-0.2765847444534302
1603:10,S,XMFCC0,0.03154416382312775,-0.2765847444534302
1603:10,S,XMFCC1,0.011921432800590992,-0.2765847444534302
1603:10,S,XMFCC2,0.0,-0.2765847444534302
1603:10,S,XMFCC3,0.0,-0.2765847444534302
1603:10,S,XMFCC4,0.0,-0.2765847444534302
1603:10,S,XMFCC5,0.0,-0.2765847444534302
1603:10,S,XMFCC6,0.0,-0.2765847444534302
1603:10,S,XMFCC7,0.0,-0.2765847444534302
1603:10,S,XMFCC8,0.0,-0.2765847444534302
1603:10,S,XMFCC9,0.0,-0.2765847444534302
1603:10,S,XMFCC10,0.0,-0.2765847444534302
1603:10,S,XMFCC11,0.0,-0.2765847444534302
1603:10,S,XMFCC12,0.0,-0.2765847444534302
1603:10,S,YMFCC0,-0.145508274435997,-0.2765847444534302
1603:10,S,YMFCC1,-0.046407539397478104,-0.2765847444534302
1603:10,S,YMFCC2,-0.005663016345351934,-0.2765847444534302
1603:10,S,YMFCC3,0.0,-0.2765847444534302
1603:10,S,YMFCC4,0.0,-0.2765847444534302
1603:10,S,YMFCC5,0.0,-0.2765847444534302
1603:10,S,YMFCC6,0.0,-0.2765847444534302
1603:10,S,YMFCC7,0.0,-0.2765847444534302
1603:10,S,YMFCC8,0.0,-0.2765847444534302
1603:10,S,YMFCC9,0.0,-0.2765847444534302
1603:10,S,YMFCC10,0.0,-0.2765847444534302
1603:10,S,YMFCC11,0.0,-0.2765847444534302
1603:10,S,YMFCC12,0.0,-0.2765847444534302
1603:10,S,ZMFCC0,-0.16051676869392395,-0.2765847444534302
1603:10,S,ZMFCC1,-0.03040013089776039,-0.2765847444534302
1603:10,S,ZMFCC2,-0.001123296096920967,-0.2765847444534302
1603:10,S,ZMFCC3,-0.008223800919950008,-0.2765847444534302
1603:10,S,ZMFCC4,0.0,-0.2765847444534302
1603:10,S,ZMFCC5,0.0,-0.2765847444534302
1603:10,S,ZMFCC6,0.0,-0.2765847444534302
1603:10,S,ZMFCC7,0.0,-0.2765847444534302
1603:10,S,ZMFCC8,0.0,-0.2765847444534302
1603:10,S,ZMFCC9,0.0,-0.2765847444534302
1603:10,S,ZMFCC10,0.0,-0.2765847444534302
1603:10,S,ZMFCC11,0.0,-0.2765847444534302
1603:10,S,ZMFCC12,0.0,-0.2765847444534302
1603:10,S,XYCOS,0.00101803510915488,-0.2765847444534302
1603:10,S,XZCOS,0.01778949797153473,-0.2765847444534302
1603:10,S,YZCOS,0.016140872612595558,-0.2765847444534302
1603:10,S,XYCOR,0.023519353941082954,-0.2765847444534302
1603:10,S,XZCOR,0.08252450823783875,-0.2765847444534302
1603:10,S,YZCOR,-0.12847831845283508,-0.2765847444534302
1603:10,S,RESULTANT,-0.22615034878253937,-0.2765847444534302
1603:11,A,X0,0.001262093661352992,0.04591704159975052
1603:11,A,X1,0.0014206294436007738,0.04591704159975052
1603:11,A,X2,0.0,0.04591704159975052
1603:11,A,X3,0.08548933267593384,0.04591704159975052
1603:11,A,X4,0.02765144594013691,0.04591704159975052
1603:11,A,X5,0.17927196621894836,0.04591704159975052
1603:11,A,X6,0.6335782408714294,0.04591704159975052
1603:11,A,X7,1.3735005855560303,0.04591704159975052
1603:11,A,X8,0.023532647639513016,0.04591704159975052
1603:11,A,X9,0.08435360342264175,0.04591704159975052
1603:11,A,Y0,0.019503280520439148,0.04591704159975052
1603:11,A,Y1,0.03969617933034897,0.04591704159975052
